link
https://api.semanticscholar.org/CorpusID:325714
http://vigna.dsi.unimi.it/ftp/papers/UbiCrawler.pdf
http://vigna.dsi.unimi.it/ftp/papers/ParadoxicalPageRank.pdf
https://doi.org/10.1007%2F978-3-540-30216-2_14
http://chato.cl/papers/baeza05_crawling_country_better_breadth_first_web_page_ordering.pdf
https://www.researchgate.net/publication/220724572_A_Fast_Community_Based_Algorithm_for_Generating_Web_Crawler_Seeds_Set
https://web.archive.org/web/20090320030832/http://dollar.biz.uiowa.edu/~pant/Papers/crawling.pdf
http://dollar.biz.uiowa.edu/~pant/Papers/crawling.pdf
http://www.scit.wlv.ac.uk/~in7803/publications/cothey_2004.pdf
https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.117.185
https://doi.org/10.1002%2Fasi.20078
http://informatics.indiana.edu/fil/Papers/ICML.ps
https://web.archive.org/web/20121221113620/http://informatics.indiana.edu/fil/Papers/ICML.ps
http://informatics.indiana.edu/fil/Papers/AA98.ps
https://web.archive.org/web/20121221113630/http://informatics.indiana.edu/fil/Papers/AA98.ps
https://web.archive.org/web/20040317210216/http://www.fxpal.com/people/vdberg/pubs/www8/www1999f.pdf
https://doi.org/10.1016%2Fs1389-1286%2899%2900052-3
http://www.fxpal.com/people/vdberg/pubs/www8/www1999f.pdf
https://web.archive.org/web/20010904075500/http://archive.ncsa.uiuc.edu/SDG/IT94/Proceedings/Searching/pinkerton/WebCrawler.html
http://clgiles.ist.psu.edu/papers/VLDB-2000-focused-crawling.pdf
https://doi.org/10.1145%2F2389936.2389949
https://api.semanticscholar.org/CorpusID:18513666
https://doi.org/10.1145%2F2380718.2380762
https://api.semanticscholar.org/CorpusID:16718130
https://www.researchgate.net/publication/44241179
https://doi.org/10.1007%2F978-3-642-02457-3_74
https://hdl.handle.net/20.500.11937%2F48288
https://www.researchgate.net/publication/264620349
https://doi.org/10.1002%2Fcpe.2980
https://api.semanticscholar.org/CorpusID:205690364
http://www.cs.brown.edu/courses/cs227/2002/cache/Cho.pdf
https://doi.org/10.1145%2F342009.335391
https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.36.6087
https://doi.org/10.1002%2F%28SICI%291099-1425%28199806%291%3A1%3C15%3A%3AAID-JOS3%3E3.0.CO%3B2-K
https://doi.org/10.1145%2F958942.958945
https://api.semanticscholar.org/CorpusID:147958
https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.59.5877
https://doi.org/10.1145%2F857166.857170
https://api.semanticscholar.org/CorpusID:9362566
http://pages.stern.nyu.edu/~panos/publications/icde2005.pdf
http://www.robotstxt.org/wc/exclusion.html
https://web.archive.org/web/20071107021800/http://www.robotstxt.org/wc/exclusion.html
http://www.robotstxt.org/wc/guidelines.html
https://web.archive.org/web/20050422045839/http://www.robotstxt.org/wc/guidelines.html
http://www.chato.cl/papers/baeza02balancing.pdf
https://web.archive.org/web/20060219085958/http://www.cindoc.csic.es/cybermetrics/pdf/68.pdf
http://www.cindoc.csic.es/cybermetrics/pdf/68.pdf
http://www.mccurley.org/papers/fractal.pdf
https://doi.org/10.1145%2F572326.572328
https://api.semanticscholar.org/CorpusID:6416041
http://www.scit.wlv.ac.uk/%7Ecm1993/papers/Web_Crawling_Ethics_preprint.doc
https://doi.org/10.1002%2Fasi.20388
http://infolab.stanford.edu/~backrub/google.html
https://doi.org/10.1016%2Fs0169-7552%2898%2900110-x
http://cis.poly.edu/tr/tr-cis-2001-03.pdf
https://oa.doria.fi/handle/10024/38506
https://web.archive.org/web/20140706120641/https://oa.doria.fi/handle/10024/38506
https://arxiv.org/abs/cs/0503069
https://ui.adsabs.harvard.edu/abs/2005cs........3069N
http://www.mendeley.com/download/public/1423991/3893295922/dc0f7d824fd2a8fbbc84f6fdf9e4f337d343987d/dl.pdf
https://doi.org/10.1016%2Fs0169-023x%2804%2900107-7
https://support.google.com/webmasters/bin/answer.py?hl=en&answer=174992
http://semanticweb.com/more-semantics-for-google-ita-software-acquisition-comes-with-needlebase-too_b19329
https://support.apple.com/en-us/HT204683
https://www.wired.com/2007/01/tax-takers-send-in-the-spiders/
https://web.archive.org/web/20161222185208/https://www.wired.com/2007/01/tax-takers-send-in-the-spiders/
https://www.canada.ca/en/revenue-agency/services/about-canada-revenue-agency-cra/protecting-your-privacy/privacy-impact-assessment/xenon-web-crawling-initiative-privacy-impact-assessment-summary.html
https://web.archive.org/web/20170925203155/https://www.canada.ca/en/revenue-agency/services/about-canada-revenue-agency-cra/protecting-your-privacy/privacy-impact-assessment/xenon-web-crawling-initiative-privacy-impact-assessment-summary.html
http://oak.cs.ucla.edu/~cho/research/crawl.html
http://www.wiley.com/legacy/compbooks/sonnenreich/history.html
https://github.com/bedirhan/wivet
https://www.slideshare.net/denshe/icwe13-tutorial-webcrawling
https://www.slideshare.net/denshe/intelligent-crawling-shestakovwiiat13
https://en.wikipedia.org/w/index.php?title=Template:Internet_search&action=edit
https://en.wikipedia.org/w/index.php?title=Template:Web_crawlers&action=edit
https://www.wikidata.org/wiki/Q45842#identifiers
https://d-nb.info/gnd/4796298-7
https://en.wikipedia.org/w/index.php?title=Web_crawler&oldid=1148994360
https://foundation.wikimedia.org/wiki/Privacy_policy
https://developer.wikimedia.org
https://stats.wikimedia.org/#/en.wikipedia.org
https://foundation.wikimedia.org/wiki/Cookie_statement
https://wikimediafoundation.org/
https://www.mediawiki.org/
